ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,reinforcePrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,weakA_DamageRate,weakB_DamageRate,weakC_DamageRate,weakD_DamageRate,sleepGuardResist_MaxCorrect,madnessGuardResist_MaxCorrect,saWeaponDamage,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,guardAngle,saDurability,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defSeMaterial1,correctType_Physics,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,atkAttribute,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isHeroPointCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,isDiscard,isDrop,showLogCondType,enableThrow,showDialogCondType,disableGemAttr,defSfxMaterial1,wepCollidableType0,wepCollidableType1,postureControlId_Right,postureControlId_Left,traceSfxId0,traceDmyIdHead0,traceDmyIdTail0,traceSfxId1,traceDmyIdHead1,traceDmyIdTail1,traceSfxId2,traceDmyIdHead2,traceDmyIdTail2,traceSfxId3,traceDmyIdHead3,traceDmyIdTail3,traceSfxId4,traceDmyIdHead4,traceDmyIdTail4,traceSfxId5,traceDmyIdHead5,traceDmyIdTail5,traceSfxId6,traceDmyIdHead6,traceDmyIdTail6,traceSfxId7,traceDmyIdHead7,traceDmyIdTail7,defSfxMaterial2,defSeMaterial2,absorpParamId,toughnessCorrectRate,isValidTough_ProtSADmg,isDualBlade,isAutoEquip,isEnableEmergencyStep,invisibleOnRemo,pad2,correctType_Magic,correctType_Fire,correctType_Thunder,weakE_DamageRate,weakF_DamageRate,darkGuardCutRate,attackBaseDark,correctType_Dark,correctType_Poison,sortGroupId,atkAttribute2,sleepGuardResist,madnessGuardResist,correctType_Blood,properLuck,freezeGuardResist,autoReplenishType,swordArtsParamId,correctLuck,arrowBoltEquipId,DerivationLevelType,enchantSfxSize,wepType,physGuardCutRate_MaxCorrect,magGuardCutRate_MaxCorrect,fireGuardCutRate_MaxCorrect,thunGuardCutRate_MaxCorrect,darkGuardCutRate_MaxCorrect,poisonGuardResist_MaxCorrect,diseaseGuardResist_MaxCorrect,bloodGuardResist_MaxCorrect,curseGuardResist_MaxCorrect,freezeGuardResist_MaxCorrect,staminaGuardDef_MaxCorrect,residentSfxId_1,residentSfxId_2,residentSfxId_3,residentSfxId_4,residentSfx_DmyId_1,residentSfx_DmyId_2,residentSfx_DmyId_3,residentSfx_DmyId_4,staminaConsumptionRate,vsPlayerDmgCorrectRate_Physics,vsPlayerDmgCorrectRate_Magic,vsPlayerDmgCorrectRate_Fire,vsPlayerDmgCorrectRate_Thunder,vsPlayerDmgCorrectRate_Dark,vsPlayerDmgCorrectRate_Poison,vsPlayerDmgCorrectRate_Blood,vsPlayerDmgCorrectRate_Freeze,attainmentWepStatusStr,attainmentWepStatusDex,attainmentWepStatusMag,attainmentWepStatusFai,attainmentWepStatusLuc,attackElementCorrectId,saleValue,reinforceShopCategory,maxArrowQuantity,residentSfx_1_IsVisibleForHang,residentSfx_2_IsVisibleForHang,residentSfx_3_IsVisibleForHang,residentSfx_4_IsVisibleForHang,isSoulParamIdChange_model0,isSoulParamIdChange_model1,isSoulParamIdChange_model2,isSoulParamIdChange_model3,wepSeIdOffset,baseChangePrice,levelSyncCorrectId,correctType_Sleep,correctType_Madness,rarity,gemMountType,wepRegainHp,spEffectMsgId0,spEffectMsgId1,spEffectMsgId2,originEquipWep16,originEquipWep17,originEquipWep18,originEquipWep19,originEquipWep20,originEquipWep21,originEquipWep22,originEquipWep23,originEquipWep24,originEquipWep25,vsPlayerDmgCorrectRate_Sleep,vsPlayerDmgCorrectRate_Madness,saGuardCutRate,defMaterialVariationValue,spAttributeVariationValue,stealthAtkRate,vsPlayerDmgCorrectRate_Disease,vsPlayerDmgCorrectRate_Curse,pad
21070000,Iron Ball,1,0,[0|0|0],2100,3103000,0,2.5,0,700,200,100,56,20,0,0,38,22,22,22,-1,-1,-1,-1,-1,-1,0,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,1,1,1,1,15,15,5,1164,10807,0,0,1,10,101,0,0,0,55,60,0,22,0,-1,-1,0,-1,7,0,9,42,2,0,149,0,0,0,0,0,11,8,0,0,99,0,0,10,70,0,1,0,0,0,11,11,11,11,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,6,6,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,22,0,0,6,220,1,11,11,6,0,11,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,6,2000,310,6,6,1,2,40,-1,-1,-1,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,21070000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21080000,Star Fist,1,0,[0|0|0],2100,3104000,0,3,0,700,220,100,56,17,0,0,41,23,23,23,6400,-1,-1,-1,-1,-1,0,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,1,1,1,1,15,15,5,1166,10808,0,0,1,10,105,0,0,0,56,60,0,23,0,-1,-1,0,-1,7,0,9,42,2,0,149,0,0,0,0,0,12,8,0,0,99,0,0,10,70,0,1,0,0,0,11,11,11,11,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,6,6,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,23,0,0,6,220,1,11,11,6,0,11,0,700,0,0,0,7,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.145,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,6,2200,310,6,6,1,2,40,6501,-1,-1,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,21080000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
21100000,Katar,1,0,[0|0|0],2101,3102000,0,2.5,0,450,170,100,30,45,0,0,36,21,21,21,-1,-1,-1,-1,-1,-1,0,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,1,1,1,1,15,15,5,1157,10809,0,0,1,10,97,0,0,0,50,60,0,21,0,-1,-1,10,-1,7,0,9,42,0,0,149,0,0,220,0,0,8,10,0,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,6,6,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,42,0.015,0,1,0,1,1,0,0,0,0,1,1,21,0,0,6,220,2,10,10,6,0,10,0,101,0,0,0,0,35,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.07,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,0,1700,310,6,6,1,2,40,-1,-1,-1,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,21100000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
22000000,Hookclaws,1,0,[0|0|0],2200,3200000,0,2,0,500,150,100,22,60,0,0,35,20,20,20,6403,-1,-1,-1,-1,-1,0,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,1,1,1,1,15,15,3,1152,10840,0,0,1,10,93,0,0,0,36,60,0,20,0,-1,-1,10,-1,7,0,9,22,0,0,149,0,0,0,0,0,8,14,0,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,6,6,401000,10300,-1,401000,10310,-1,401000,10320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,22,0.011,0,1,0,1,1,0,0,0,0,1,1,20,0,0,6,230,2,10,10,6,0,10,0,800,0,0,0,0,37,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,0,1500,310,6,6,1,2,40,6501,-1,-1,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,22000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
22010000,Venomous Fang,1,0,[0|0|0],2200,3202000,0,2.5,0,550,130,100,38,50,0,0,36,21,21,21,-1,6512,-1,-1,-1,-1,0,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,1,1,1,1,15,15,4,1151,10841,0,0,1,10,97,0,0,0,39,60,0,19,0,-1,-1,0,-1,7,0,9,22,0,0,149,0,0,0,0,0,9,9,0,0,99,0,0,10,40,0,1,0,0,0,10,10,10,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,6,6,401000,10300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,22,0.011,0,1,0,1,1,0,0,0,0,1,1,21,0,0,6,230,2,10,10,6,0,10,0,800,0,0,0,0,37,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.99,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,0,1300,310,6,6,1,2,40,6401,-1,-1,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,22010000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
22020000,Bloodhound Claws,1,0,[0|0|0],2200,3201000,0,3,0,600,210,100,43,35,0,0,38,22,22,22,6403,-1,-1,-1,-1,-1,0,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,1,1,1,1,15,15,4,1154,10842,0,0,1,10,99,0,0,0,39,60,0,22,0,-1,-1,10,-1,7,0,9,22,0,0,149,0,0,0,0,0,10,15,0,0,99,0,0,10,40,-50,1,0,0,0,11,11,11,11,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,6,6,401000,10300,-1,401000,310,-1,401000,10320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,22,0.011,0,1,0,1,1,0,0,0,0,1,1,22,0,0,6,230,2,11,11,6,0,11,0,801,0,0,0,6,37,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.06,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,0,2100,310,6,6,1,2,40,6501,-1,-1,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,22020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
22030000,Raptor Talons,1,0,[0|0|0],2201,3203000,0,1.5,0,450,120,100,10,72,0,0,33,19,19,19,6403,-1,-1,5220300,-1,-1,0,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,1,1,1,1,15,15,4,1163,10843,0,0,1,10,86,0,0,0,34,60,0,19,0,-1,-1,10,-1,7,0,9,22,0,0,149,0,0,227,0,0,6,14,0,0,99,0,0,10,40,0,1,0,0,0,9,9,9,9,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,1,1,6,6,401000,10300,-1,401000,310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,22,0.011,0,1,0,1,1,0,0,0,0,1,1,19,0,0,6,230,2,9,9,6,0,9,0,800,0,0,0,6,37,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,0.97,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,1,0,0,0,1200,310,6,6,2,2,40,6501,-1,-1,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,22030000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23000000,Prelate's Inferno Crozier,1,0,[0|0|0],2303,2504500,0,23.5,0,1600,1340,200,76,10,0,0,82,49,49,49,-1,-1,-1,-1,-1,-1,0,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,1,1,1,1,15,15,7.5,856,10880,0,0,1,10,156,0,0,0,105,60,0,55,0,-1,-1,0,-1,7,0,5,31,2,0,151,0,0,196,2,12,45,8,0,0,99,0,0,30,80,0,2,0,0,0,27,27,27,27,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,49,0,0,6,160,1,27,27,6,0,27,0,113,0,0,0,8,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.25,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,13400,330,6,6,2,2,70,-1,-1,-1,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,23000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23020000,Great Club,1,0,[0|0|0],2302,2505000,0,17,0,1550,1010,100,81,0,0,20,70,41,42,40,-1,-1,-1,-1,-1,-1,0,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,1,1,1,1,15,15,7.5,851,10882,0,0,1,10,154,0,0,0,95,60,0,47,0,-1,-1,0,-1,7,0,5,31,2,2,152,0,0,195,2,12,35,0,0,0,99,0,0,30,80,0,2,0,0,0,23,23,23,23,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,128,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,47,46,0,6,160,1,23,23,6,0,23,0,213,0,0,0,4,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.12,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,1,10100,330,6,6,2,0,70,-1,-1,-1,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,23020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23040000,Duelist Greataxe,1,0,[0|0|0],2312,2500000,0,20,0,1350,1140,200,17,58,0,0,78,47,47,47,-1,-1,-1,-1,-1,-1,0,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,1,1,1,1,15,15,6,754,10884,0,0,1,10,170,0,0,0,78,60,0,52,0,-1,-1,0,-1,7,0,5,31,2,0,150,0,0,0,2,12,30,10,0,0,99,0,0,30,80,0,2,0,0,0,26,26,26,26,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,47,0,0,6,160,3,26,26,6,0,26,0,700,0,0,0,1,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,11400,330,6,6,1,2,70,-1,-1,-1,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,23040000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23110000,Giant-Crusher,1,0,[0|0|0],2304,2504000,0,26.5,0,1600,1490,100,86,0,0,0,88,52,52,52,-1,-1,-1,-1,-1,-1,0,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,1,1,1,1,15,15,7.5,870,10891,0,0,1,10,155,0,0,0,112,60,0,58,0,-1,-1,0,-1,7,0,5,31,2,4,155,0,0,197,2,12,60,0,0,0,99,0,0,30,80,0,2,0,0,0,29,29,29,29,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,117,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,52,0,0,6,160,1,29,29,6,0,29,0,700,0,0,0,8,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.295,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,2,14900,330,6,6,1,2,70,-1,-1,-1,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,23110000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23120000,Golem's Halberd,1,0,[0|0|0],2310,2502000,0,21.5,0,1100,1190,200,58,26,0,0,75,45,45,45,-1,-1,-1,-1,-1,-1,0,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,1,1,1,1,15,15,6,1012,10892,0,0,1,10,158,0,0,0,67,60,0,50,0,-1,-1,0,-1,7,0,5,31,2,4,153,0,0,198,2,12,36,14,0,0,99,0,0,30,80,0,2,0,0,0,25,25,25,25,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,117,2,2,7,7,401000,300,-1,401000,310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,45,0,0,6,160,2,25,25,6,0,25,0,105,0,0,0,1,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.08,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,11900,330,6,6,1,2,70,-1,-1,-1,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,23120000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
23130000,Troll's Hammer,1,0,[0|0|0],2300,2506000,0,16,0,1150,800,200,70,15,0,25,66,41,46,41,-1,-1,-1,-1,-1,-1,0,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,1,1,1,1,15,15,7.5,873,10893,0,0,1,10,153,0,45,0,92,60,0,46,0,-1,-1,0,-1,7,0,5,31,2,2,102,0,11,0,2,12,28,8,0,10,99,0,0,30,80,0,2,0,0,0,23,23,23,23,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,128,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,4,0,1,1,41,0,0,6,160,1,23,23,6,0,23,0,653,0,0,0,4,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.105,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,6400,330,6,6,2,0,70,-1,-1,-1,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,23130000,1,1,0,0,5,0,1,1,[0|0|0|0|0|0|0|0]
23150000,Rotten Greataxe,1,0,[0|0|0],2312,2501000,0,20,0,1250,1130,200,17,60,0,0,78,47,47,47,-1,6603,-1,-1,-1,-1,0,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,1,1,1,1,15,15,6,875,10895,0,0,1,10,162,0,0,0,78,60,0,52,0,-1,-1,0,-1,7,0,5,31,2,0,150,0,0,0,2,12,30,10,0,0,99,0,0,30,80,0,2,0,0,0,26,26,26,26,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,0,106,2,2,7,7,401000,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,35,0.099,1,0,0,1,1,0,0,0,0,1,1,47,0,0,6,160,3,26,26,6,0,26,0,700,0,0,0,1,41,15,15,15,15,15,15,15,15,15,15,0,-1,-1,-1,-1,-1,-1,-1,-1,1.03,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,6,11300,330,6,6,1,2,70,6451,-1,-1,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,23150000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
24000000,Torch,0,0,[0|0|0],2400,7000000,0,1.5,0,550,210,10,50,35,0,0,21,15,25,15,-1,-1,-1,415,-1,-1,0,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,1,1,1,1,15,15,3,3000,10920,0,0,1,10,54,0,97,0,42,60,0,19,0,-1,-1,0,-1,7,0,12,21,0,2,102,0,11,0,0,10,5,5,0,0,99,0,0,10,60,0,1,0,0,0,12,12,12,12,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,2,1,128,2,2,4,4,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,21,0.018,0,0,0,1,1,0,0,4,0,1,1,15,0,0,6,10,1,12,12,6,0,12,0,117,0,0,0,0,87,15,15,15,15,15,15,15,15,15,15,0,402000,-1,-1,-1,206,-1,-1,-1,0.91,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,5,2100,310,6,6,1,2,30,-1,-1,-1,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,24000000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
24020000,Steel-Wire Torch,1,0,[0|0|0],2400,7002000,0,3,0,650,240,100,35,65,0,0,25,18,30,18,-1,-1,-1,415,-1,-1,0,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,1,1,1,1,15,15,3,3004,10922,0,0,1,10,61,0,109,0,52,60,0,19,0,-1,-1,0,-1,7,0,12,21,0,2,102,0,11,0,0,10,10,8,0,0,99,0,0,10,60,0,1,0,0,0,15,15,15,15,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,2,1,128,2,2,4,4,401000,300,301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,139,139,21,0.018,0,0,0,1,1,0,0,4,0,1,1,18,0,0,6,10,1,15,15,6,0,15,0,223,0,0,0,0,87,15,15,15,15,15,15,15,15,15,15,0,402000,-1,-1,-1,206,-1,-1,-1,0.96,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,10000,0,1,1,0,0,0,0,1,0,0,0,5,2400,310,6,6,2,0,30,-1,-1,-1,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,24020000,1,1,0,0,0,0,1,1,[0|0|0|0|0|0|0|0]
